,link,category,review_content,rating,IMDB_ID,Name
10,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"I went into this movie with almost no prejudice. I hadn't watched trailers, hadn't read reviews, hadn't talked to anyone who had seen it. And I really wanted to like the movie. After all, I still remembered how excited the previous movie had left me and the sixth book is perhaps the best of the entire series.<br /><br />And then I suffered.<br /><br />Almost no scenes were the way they were in the book, some of the characters were altered - flattened down - so much it was hard to even recognise them and the scenes that had been added didn't fit the storyline at all. I mean, I don't have anything against mixed-age couples but why does Harry have to catch the eye of a woman twice his age in the beginning of the film? Which point does the director want to make by including this? Harry's overwhelming attractiveness? His maturity? Same goes for the burning-down-the-burrow scene. Why would Fenrir and Bellatrix waste their time chasing 15 year olds around a fen and setting a house on fire (after luring all the inhabitants out of course. Setting the house on fire with all the blood-traitors, mudbloods and chosen ones still in, no, that would simply have been too... intelligent!)<br /><br />So they include some pointless action, fair enough, perhaps films need that more than books. The 5-minute ""Attack of the Psycho Tree"" (aka Whomping Willow Workout) scene they put into the third film seemed rather random too, after all. But why then did they leave out the ultimate action scene in this book where the DA and the death eaters fight in Hogwarts? I liked the way they introduced the Vanishing Cabinet, different from the book, but since I knew they would never include a 5 minute dialogue between Dumbledore and Draco anyway, I liked the idea. All the more disappointing then that in the end, Draco went through all this effort just so Bellatrix could burn down Hagrid's hut.<br /><br />But the ultimate unforgivable scene was the way they ruined ""the flight of the prince"". I'll sum up the end of the film.<br /><br />Harry: Fight back you COWARD! - Snape: He called me coward? Mmh, I don't really care. - Harry: SECTUMSEMPRA! - Snape: Alright, let me explain this very calmly to you. You may not use my spells against me because I'm the half blood Prince. - *in the background Hagrid's hut is burning down but Hagrid and Fang are apparently too fast asleep to notice* - Snape:*walks into the forest* - Harry: *looks at the stars, surprised*<br /><br />later:<br /><br />Harry: It's a shame Dumbledore's dead. I kinda liked him.<br /><br />Hermione: Uh-huh. BTW, Ron says it's OK if you're with Ginny.<br /><br />Harry: k, thx. I never noticed how beautiful Hogwarts is.<br /><br />This leads me directly to the thing that disturbed me the most about the film: the complete unwillingness on the side of the writers to stay serious for even one single minute. At every turn, some trite joke or shallow reference to clichée teenage drama has to be inserted and this robs the film of all its dramatic potential. I have no idea why anyone would call this film ""dark"". I've seen Disney films that were more serious and adult than this one. The film is a dumbed-down version of the book, suitable for audiences who previously fawned over Twilight.<br /><br />And the clichée doesn't stop there. The portrayal of Bellatrix irritated me greatly. Isn't it about time we do away with this stereotype that an evil and powerful woman *has* to act hypersexual, speak with a sensual voice and creep around the men she's threatening? It was really annoying, especially in the scene in which Snape swears the Unbreakable Vow. It looks cheap and doesn't fit at all.<br /><br />Also: - Ginny would never tie anyone's shoelaces. - Harry can use his invisibility cloak, it doesn't count as cheating. Especially if it keeps you from climbing random roofs just to get a glimpse at Draco - Dumbledore's funeral isn't a rock festival. - So Voldemort's Horcruxes could be any kind of object? Good luck breaking random things in order to defeat him then, Harry. Looking forward to seeing you stomp across rubbish dumps in film 7, crushing ""hidden"" old bottles that could be magical.<br /><br />One star for the wonderful performances by Tom Felton and Alan Rickman, one for the beautiful Quidditch scenes and one for the soundtrack.",0,tt0417741,Harry Potter and the Half-Blood Prince
11,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"So bad I'm not sure where to start. I left the theater wondering what the hell I'd just watched and where the hell it'd come from. Case in point the burrow being destroyed was a completely pointless scene that could have been removed so as to make time for actually important things like Dumbledore's ideas as to what the horcruxes could be and even the significance of their existence and the number 7. Voldemort's past is glossed over completely as if they just expect everyone to have read the book before. How Harry and the others will even know what to look for in the next movie I haven't the faintest idea. Much of the movie is centered around the teenage relationships and it just drags the entire movie down with a lot of unneeded fluff. I know that the story's supposed to be about Harry growing up, but there's too much of an imbalance between relationships and the rest of the plot.<br /><br />Then there's the acting which still needs improvement on the part of the younger actors, especially Ginny who's acting was completely wooden for most of the film. The only part which I thought was actually decent was the scene where Harry took the felix felicus and was completely loopy. Otherwise it was just plain bad. The adults continue being the only people who can actually act in these movies, although Slughorn seemed a little off, he was better than the youths.<br /><br />Overall, this movie just continues the downward spiral these movies have been in since at least the second or third film, and is easily the worst yet.",0,tt0417741,Harry Potter and the Half-Blood Prince
12,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"This should be worst depiction of a HP novel. I actually felt bored to sit through the movie. So many plot holes and so much disconnection!!! I am fine with change, I don't ask the movie to exactly replicate the book. But the essence should not still be missed. This movie should not be about the adolescence of the characters but the journey into LV's past. How can anyone pull off the next movie w/o actually setting up any key plots needed for it? How can Harry complete his mission in the next part if he never actually saw any clues in part6? People say that we should not be comparing the movie with the book. But how anyone explain the burrow being burnt down? What it its significance in the story? And how corny is Ginny tying Harry's shoe laces. I felt like, where am I? what am I doing here? Even by a teen flick standards, this is bad.<br /><br />I am not sure whether Steve Kloves even read part 7 of the book properly, what with the mundane screenplay and pointless plots of this movie. I guess he is planning to slay part7 down too. And even worse there will be 2 parts to this nonsense.",0,tt0417741,Harry Potter and the Half-Blood Prince
13,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"There is no words strong enough to express my disappointment after seeing the sixth Harry Potter movie! I thought Order of the Phoenix was tragic, but as hard it might be to believe, Half-Blood Prince is worse!<br /><br />I'll just get right into the bad stuff: First and foremost; where was Scrimgeour? Where was Dobby and Kreature? Where were the Dursleys? Where was Fleur and Bill? And of course, where were all the scenes and details belonging to those characters? Not only were people, with their respectable scenes, left out, they left out scenes and details with people that were there too. Harry doesn't go and sit with Neville and Luna on the Hogwarts Express, he goes directly to the Slytherins. Tonks doesn't fetch Harry from the train, Luna does. There is no DADA class. There is no 'Weasley is our King' song, or any reference to Roonil Waslib' either. And the students hardy ever wear robes! Last time I checked, Hogwarts has a uniform code! That means that you must wear school robes! Dumbledore doesn't show Harry even half as many memories as he did in the book. Also, Dumbledore is not as much present in the film as he was in the book. It's like what was considered as the main storyline in the book has been just added in as a sideline story in the film. I'll even go one better than that; those who knows the book well enough will clearly notice that whole chapters have been take out the film to make room for other things. Steve Kloves and David Yates have completely gutted the book and put in their on crap! Thanks, guys, thanks for ruining Harry Potter for me. Can't wait to see how much you're gonna screw up the Deathly Hallows. In my opinion, the whole movie gives out a presence of low-budget, too-close-to-deadline, and lack of interest and efforts. The only people who does a good job in this film is a few chosen actors, which is Tom Felton, Rupert Grint and Jessie Cave. Tom Fenton gives a very strong and deep performance in this film, and has finally been given the chance to show that he can actually act. In this film, Draco is this eerie, dark figure that looms around in the dark corners and is constantly hurting. If I hadn't known better, I'd say this is a film about Draco, not Harry. Grint has always been one of the best British comedians of modern time I have seen, and now he has proved it yet again. He must've faced a much more physical challenge in HBP than in any other HP movie he's done before, but then again, the older he gets, the more is expected of him. Fortunately, he is more than up for the job. Jessie Cave was, in my case, the wild card. Never seen her before, but she so definitely filled the role as the love-sick Lavender Brown to a tee. Over-acted a bit maybe, but that's OK considering Lavender is quite the drama queen in the book as well. I have always loved the Phelps twins, but this time around they hardly got any screen time at all. (The only comfort I have as a Norwegian, is the James and Oliver came to Norway to party in Oslo on the eve of the midnight pre-premiere of the film.) I have never had too much interest in Daniel Radcliffe after Goblet of Fire, but he's never been a bad actor. However, a few moments of comedy is not going to same him this time. He just did his job, and that was it. This resulted in Harry not making very much of himself. This is a Harry Potter film, and thus should Harry Potter be more present on the scene. Luckily, the Harry Potter character was well supported by the Ginny Weasley character, which means that Bonnie Wright was given a great deal more screen time than before. In all the chaos of tossing the characters about, leaving out essential scenes, people, quotes and other details,they inputed two major scenes that is not in the book, but it would be a bit unfair to say that they are bad, because they're not. Everybody probably knows from the trailer that The Burrows gets attacked by the Death Eaters. This scene is spectacular, a true countryside house inferno. But unnecessary since it didn't happen in the book. This also means, they put in the attack/house fire to replace the Christmas holiday when Scrimgeour visits. The other scene is Harry and Ginny in the Room of Requirement. Harry does hide the Half-Blood Prince's Potions Book in the Room, but not at the time that is stated in the book. In this new scene, he goes up there with Ginny, so that she can hide the book for him. Something else happens in the Room that did happen in the book, but at another time. So, in other words, they took two details out of two different scenes to create this one. It's a good scene, but I've got to say that I'd rather have the original scenes. But two great scenes, three great actors and a massive hype cannot save this film. It is by far the worst Harry Potter film yet. They left out too much. You want Harry Potter and the Half-Blood Prince? Read the book.<br /><br />PS! Don't get me wrong, because Mark Williams is a good actor, but I want to state a fact here; Arthur Weasley is practically BALD! Why does Williams suddenly have LONG HAIR for the role?",0,tt0417741,Harry Potter and the Half-Blood Prince
14,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"As has been said before, this is a really bad Harry Potter installment. Just viewers can throw away Star Wars-Episode I and not miss anything, this Harry Potter film does not have to be purchased and you will not miss anything.<br /><br />This is actually the first movie that I have ever been to where a person near me was actually SLEEPING through most of the movie. Yes, SLEEPING. And snoring. It became actually funny and it slowly sunk into my mind that this movie was a huge load of crap. If you have never read the book, you would be totally confused; If you HAVE read the book, you would not only be totally confused, but you would be really angry that all of the MAJOR PLOT POINTS of the book have been left out.<br /><br />This is a very important lesson for you aspiring filmmakers and screenwriters. Story is king. Story is king. Story is king. Let that stew in your brain before you ever write anything again. Now I don't want to totally eviscerate the screenwriter, Steve Kloves. He has been the screenwriter for most of the series and, so far, has done a pretty good job of converting huge novels into entertaining scripts, so the fault has to lie with the director, David Yates. HP:OOtP was his first HP movie and, at the time, was my worst one. I thought then that the book has been done a disservice. Now my fears are totally realized when this steaming heap of crap came out. It seems to me that David Yates took the screenplay, and said, ""I want to compete with all of the other teeny movies out there, so out go major plot points (teens don't go for all that plot and thinking stuff anyways) and in goes more moody swoon y teeny pablum. After all, I AM the director."" And there, dear aspiring filmmakers, is the when someone needs to take a good piece of hickory and break it across the front of your face, leaving a ""Louisville Slugger"" logo imprinted across your face. Because, YOU screwed up.<br /><br />Now that we have the same two teaming up again for the last movie, get out the Pepto.",0,tt0417741,Harry Potter and the Half-Blood Prince
15,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"It comes around most summers, the flurry of hype and advertising surrounding the latest Harry Potter instalment, and every critic claims it is The Best One Yet, the reviews all say Harry Potter Shows Its Dark Side and everyone comments on how they are Maturing As Actors.<br /><br />And we all go to see it. And we all come out claiming ""never again"".<br /><br />This time is not too different. The acting has improved dramatically, although there are still a few cringe-worthy moments. Tom Felton (Malfoy) is the most impressive, with much more to do in this instalment than the others. Radcliffe exhibits good comic timing for once. The adult cast are as dependable as ever, Rickman, Bonham Carter and Broadbent are all fantastic, and Michael Gambon puts in his best so far.<br /><br />However, it is still not worth going to see by any stretch of the imagination. Some snippets are brilliantly done, the CGI better than ever, the opening shot is good, and the memory scenes especially are done perfectly, exactly as imagined. But these are gems hidden with in two and a half hours of dirge.<br /><br />I've heard, as a fan of the books, many others disgusted with the amount left out from them. This I don't mind in the slightest, it would be ridiculous to include all of the intricate subtle storyline twists that make the series so great. It's the embellishments and contrived utter rubbish that has been actually added to the movie that made me feel a little sick.<br /><br />I understand taking liberties with the plot line... but not if it turns a fantastic book into a dismal film! The emphasis on the romantic storyline (a relatively minor part in the book) was woeful, to the point I had to bite my lip to avoid shouting expletives at the screen. The ending also seems to have been completely misunderstood, the agony in the book being Harry physically cannot move to protect his mentor. I won't even vent my feelings on the burning of the Burrow.<br /><br />Having said that, the whole cave scene, from beginning to end, is fantastically done.<br /><br />It's just a pity the rest is so undeniably awful.<br /><br />Don't put yourself through it this year.",0,tt0417741,Harry Potter and the Half-Blood Prince
16,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"what a freaking' awful thing...all the greatest most important matters from the book where missing. all the fantastic scenes, the excitement, the mystery....who's responsible for this awful crap?<br /><br />and who is in charge of casting? the girl who played LB was bad bad bad. she made me want to leave the theater. and the main actors have been better too. but maybe that's because the script is so awful u'd have to have super acting skills to make it remotely likable. <br /><br />the only good thing was the actor playing pf. slughorn. great job and the only reason I didn't leave half way through.<br /><br />I love the books and up to this been quite o.k. with the movies. but this was just too bad. trying to make money. well the original story sold well. nobody cares who's into whom and what not. <br /><br />congrats on destroying a fantastic tale.",0,tt0417741,Harry Potter and the Half-Blood Prince
17,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"The movie should have stayed true to the book wherein the first scene started with the Muggle Prime Minister being introduced to the new Minister of Magic and while he was being told about the ministry and how resent catastrophe were magic related....scenes o death eaters destroying the bridge, etc should have been background scene and not, not what was shown in the movie.<br /><br />I am so disappointed with the film. It was a total waste and it didn't do justice to the series. The first Harry Potter movie is so far the best for me. I wish they will get Chris Columbus or Peter Jackson (LOTR) to direct the Deathly Hallows.",0,tt0417741,Harry Potter and the Half-Blood Prince
18,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"It never happened that i've been falling asleep in a movie theater.. Well, it just happened. Just came back from the play of HP-The Half Blood Prince. After an hour and a half of cheesy college teenage romance i gave up. I woke up at the very end of it and i've never been so happy to leave. Slow paced, out of track and an horrible screenplay for those who've read the book and especially for those who haven't read one of the most exciting book of the series. The book still has excitement throughout all of the story. The movie doesn't at all. At the moment i don't even feel like to trust to go see the very next and last one. After the Goblet Of Fire HP's movies have been going in decadence as far as their quality is concerned. The $10 worst spent for a movie EVER.",0,tt0417741,Harry Potter and the Half-Blood Prince
19,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"I read pretty much comments here and most of them found the sixth installment of Harry Potter for ""beautiful"", ""dark"", ""mature"", ""great adventure"", etc.<br /><br />Well, people, I totally disagree. I am fan of the books, so it's not the Harry Potter universe - it's just the movie - which went terribly wrong.<br /><br />First let's see what we had in the book - two amazing and breath-taking battles - one around the Ron's house and the second at the end of Hogwarts. We have very dark atmosphere, some evil plans, a lot of Snape and Slughorn, a lot of Snape's story and most important - a lot of the book of the Half-Blood Prince. Let's don't forget the unforgettable funeral at the end of the book and the nice time spent in the book with that particular hero.<br /><br />What we saw in the movie was a total disaster. The characters were playing like some idiots at 50% of the time, because of the incredibly stupid script, which focused on the Ron's and Hermione's love story and their personal problems. I admit there is such a story in the book, but hey - it's not the core of the Half-Blood Prince. We receive almost noting from Snape, almost no Quidditch. The first battle is around 1 minute and shows just NOTHING! The second battle is more interesting, because it's just MISSING.<br /><br />All scenes shown in the film are half-made, the whole script is half- made, the music which used to be heart-melting is awful, the whole action has been cut, all the important parts of the story are missing (the evil plans, Ministry of Magic involvement and the new Minister, the Aurors and much much much more). The only thing you get is the story about the horcruxes. In fact - the film uses 1/3 of the book - that 1/3 that every other director and writer would cut from the script. On the theater's exits most of the people was still wondering what was the Half-Blood Prince, why is that name, what is the story, and all that kind of stuff. The phrase ""What just happened?"" was almost everywhere.<br /><br />In this film happens nothing. I believe they left some for the first part of the Deadly Hallows, but then again this sixth movie was completely unnecessary and pointless.<br /><br />If this director and this writer are involved in the last two movies, no one of the true fans will watch that crap. Be sure of that.",0,tt0417741,Harry Potter and the Half-Blood Prince
20,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"Let me start by saying, I know that you have to alter and omit scenes from a novel when adapting it to the silver screen. However, it is not necessary to take a chain saw to what can easily be debated as the best book in the series. Half-Blood Prince is key to setting up the final, now two, movies and this version missed the mark. Now the major novel plot points are there, Harry learns about Voldemort's past, Draco struggles with his chosen task and Snape does kill Dumbledore but much of the set-up plot and subplots have been completely omitted. For fans out there that have read the book will get a strange feeling in their gut just a few minutes in.<br /><br />After the Deatheater attack on London the muggel minister is supposed to receive a late night visit. Omitted! During the time spent at the Wesley's prior to the school year there is supposed to be a blast from the past and news of an upcoming marriage. Omitted! So just minutes into the feature many of the actual fans should start to wonder if something fishy is going on. After the duration of the film all of the omissions are topped off by the big daddy of them all. There is no funeral for the deceased headmaster. How can that be? it is easily the 2nd biggest moment in seven novels, next to the climax when Voldemort is killed. Additional ommisions: Many of Dumbeldore's Voldemort memories Any of Snape's interaction as the Defense against the Dark Arts instructor<br /><br />Proper development of the Snape Good Vs. Evil plot Quitich cup match, unless that is the match shown in the movie but you couldn't tell The alterations in the film are also a huge let down. Unfortunately our friendly writers decided that it would be wise to alter the first kiss of the future Mr. and Mrs. Potter. I cannot even wrap my head around why writers would think fans wouldn't notice. I'm not even going to get into, beyond a mention, of the two biggest changes. When the headmaster gets killed it needs to be word for word from the novel, enough said. Since they felt it necessary to not shoot the funeral I guess they felt it would be fine to end with our three heroes together instead of Harry walking off after breaking up with Ginny. Those are Huge! Now before I continue to rag on the choices of the writers I will say that HBP is visually stunning to a level above the previous films and what they did put into the script works for the film. Only those who have spent the time to read the novel will notice the major issues with this film. For entertainment value alone it was a good movie. Please to not destroy Deathly Hallows the way this edition was destroyed.",0,tt0417741,Harry Potter and the Half-Blood Prince
21,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"Since I consider myself a dedicated Harry Potter fan, I am going to try to put this as nicely as possible...<br /><br />If I had never read any of the books (hey they're long I get it) I would have thought this movie was pretty cool and a step up from past films in terms of laughter and the script itself including special effects. There would have been mild confusion towards the end but as said before I would be the casual fan who wouldn't really mind.<br /><br />That being said, I am not what you would call a ""casual fan."" I along with many others had been devastated when I learned that Warner Brothers had pushed back the release date 6 months and had waited in the theatre for 3+ hours for a movie that I was anticipating to be one of my favorites in the series. In its good moments, there were little things from the book which I was happy to see on the silver screen. Ron's sudden girl-magnet status was done very well along with Slughorn's character debut. The only thing that was wrong was the title. I thought this was Harry Potter and the Half Blood Prince? I did not buy a ticket to Ronald Weasley and the stories of Romance nor did I buy a ticket to Harry Potter's Friends with a touch of You-Know-Who on the side. Not only that, what happened to the plot? Where did it go? Who knows...maybe Ron will know if we ask him....How can you fear a wizard when you can't understand why he is the way that he is? What happened to that kiss between Harry and Ginny? (YIKES...oh ""i can stay hidden in here too""...WHAT????)Where was Snape's big moment? Where was the drama? In addition, why oh whywould you omit critical moments and downgrade important characters to CREATE new ones that don't mean anything to take their place? <br /><br />Bottom line: This movie was like part 1 of 3 with no real closure, action, and not to mention storyline. Lets all keep our fingers crossed that 7 and 8 live up to what the books and their fans deserve",0,tt0417741,Harry Potter and the Half-Blood Prince
22,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"I consider myself a Harry Potter fan. Not of the movies, but from the books which they came from. There's a reason why each of J.K. Rowling's 7 books have brought much fan base all over the world, it's because of the magic of the Harry Potter books.<br /><br />In the last several years, I feel more and more magic from the books have been cut from the movies. I blame this on Warner Brothers who obviously views the Potter property as a ticket to high profit rather than an experience that filmgoers and book lovers can share together.<br /><br />I loved the essence of the first two films, but when Alfonso Cuaron took over as the director of Prisoner of Azkaban, it seems more and more material had been cut from the books on which they are based. Prisoner of Azkaban was the first and some key sequences were eliminated. The change wasn't too bad -- back then. Then Goblet of Fire came out a year later, and even more material was cut. Then Order of the Phoenix came out two years ago, and it seems half of the book was cut to the point where the film was quite dull and pointless.<br /><br />But, Half Blood Prince is the worst of them all. Many fans of the Harry Potter film series keep on stating that the films are an entirely different form of entertainment than the books, and that all the details cannot be included. That's nonsense. The first two Harry Potter movies were able to capture the essence of the books perfectly. The Narnia films were able to capture the essence of their books perfectly as well, there is no reason why the rest of the Harry Potter books cannot do the same.<br /><br />What we have with Half Blood Prince is a cliff note's version of the film with much of the material that made the book so special completely cut out. Events such as Harry and Dumbledore's quest for Voldemort's Horcruxes are barely touched on, while the majority of the film focuses on the sillier parts of the novel such as the growing hormones between the sixth year Hogwarts students. It seems that the producers of Harry Potter were aware of the growing popularity of the Twilight phenomenon and wanted to make their own teenage romantic love story as part of the series. That doesn't feel right in a Harry Potter film in anyway.<br /><br />I feel that David Yates directed the two worst Harry Potter films so far, and that he will undoubtedly destroy the once great Harry Potter film series. The fact that the final book will be split into two separate films makes me question his abilities as a director of the final film of one of the best fantasy book series of all time.",0,tt0417741,Harry Potter and the Half-Blood Prince
23,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"As an avid reader of the HP book series, and a devout HP movie fan, the sixth installment came up short in almost every aspect of the film.<br /><br />From a purely cinematographic point of view, the dialogue was rushed, the almost non-existent plot focused too much on minor relationships and details, and none of the scenes elicited the response intended. It was difficult for a scene to last one minute, let alone thirty seconds. The climax was not given enough time to fully develop, and the story ended so abruptly even I was left with a sense of confusion. I cannot imagine how anyone who has not read the books could have followed the plot line at all.<br /><br />When viewing the film with the book fresh in mind, the movie fell so far below expectations it is the greatest disappointment movie-wise to date. The team managed to take a complex, intricate, well-written novel and turn it into a fast-pasted, over-hormonal, and unemotional movie. When I think of the Half Blood Prince, I think of the main purpose to be getting horcruxes, not getting laid. When I initially heard about the fake scene at the Burrow I had an open mind, and figured it would play into the plot. After viewing however, I can only see it as a waste of time, because the only character it introduced was Greyback, but you never heard of him again through the entire movie until the very end--in which he did nothing.<br /><br />The fact that the battle at Hogwarts was left out gives the whole movie an anti-climatic feel. The movie barely even hits on Voldemort's past or what horcruxes are, and the cave scene was dry and unemotional. Dumbledore's death and Snape's betrayal did not elicit any response from me or any of my peers that saw the movie with me. At the end of the movie the audience should be lamenting Dumbledore's horrific death, but the movie moved so fast it was hard to truly wrap your mind around one scene before another began.<br /><br />All in all I found this movie horribly disappointing. The only actor who I saw any significant improvement in was Emma Watson, everyone else seemed cold and unattached. I sincerely hope the seventh movie will be better.",0,tt0417741,Harry Potter and the Half-Blood Prince
24,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"Oh god.<br /><br />This movie butchered the magic of the book. I seriously wasn't sure if this was the same movie... Why didn't Dumbledore pick Harry up from the Dursleys and give them a piece of his mind? Where was the Slug Club? Why didn't Harry know that Sirius' house was now his? not to mention Kreacher? It plays a big part in the next movies! Why weren't the lessons with Dumbledore fully developed? You find out almost NOTHING about Voldemort's past. Where were Bill and Fleur? Where was the twins' shop? (Blink and you miss it) Where was Hagrid? Where was Neville? Where was Quiditch? Where was Tonks' and Lupin's relationship??? What, am I just supposed to believe that they get married out of nowhere in the next book? Where was Madam Rosmerta's role? Where were apparition lessons? How are the trio meant to move from place to place in the next books? Magic Carpet?!?!?! Where was Dumbledore's funeral? Where was Harry's and Ginny's relationship and break-up? Where was Scrimgeour? Where was the big fight at the end? Where was the set up with the diadem? Where was Fenrir Greyback? WHY for the love of all that's holy, did Harry just STAND there while Snape murdered Dumbledore before his very eyes? He was meant to be PETRIFIED (literally)!!! And not only that, but Snape actually SEES Harry, and does nothing about it. Won't Harry find it kinda odd that a Death Eater sees him, practically defenceless, and doesn't do anything about it? Harry is meant to believe that Snape is a full fledged Death Eater, yet he lets Harry get off scott free? That is a SERIOUS oversight in the plot of the book! All these things listed above, the major plot points, weren't there! I couldn't find them!<br /><br />What I COULD find however was: The burning down of the burrow...?!? Dumbledore seeming to only JUST realize that Voldemort used Horcruxes even though he was meant to have already destroyed one... and not only that but I also explicitly heard Dumbledore say: ""They could be anything""!!! In the book, he clearly points out that they WOULDN'T be just anything, that Riddle liked collecting things. In the movie, he makes out as if it could be any old thing, a shoe, a can, a piece of paper... (better get searching then Harry, I found the ring, because ""Magic leaves traces"", but when I die, you're screwed!!!) Some random waitress in some random diner... A rock concert tribute to Dumbledore... A revealing of Hermione's love for Ron... and i DEFINITELY found Ron's and Lavender's relationship and... sexual innuendo?? OK, the Ron and Lavender subplot in the book was quite nice and funny but in the movie, it completely shadowed the ACTUAL story! they were snogging all over the place! it was impossible to focus on anything else with them popping up everywhere! It turned the movie into some sickly rom-com! and then I was shocked to find sexual innuendo! yup, believe it or not. And i know I wasn't the only one because i heard laughs and hoots all around the theater. The scene where Ginny bends down to tie Harry's shoelaces... what is up with that? Hey hang on a minute, isn't Harry's cloak meant to be a hallow? Good thing Luna CHARMED it off him then!!!<br /><br />MASSIVE SPOILERS AHEAD<br /><br />So, not only did they destroy the capodopera that this movie could have been, but they also didn't set up the next movie/s. How are Harry, Ron and Hermione going to start looking for the Horcruxes if they don't even know what they COULD be? How are the contents of Dumbledore's will going to be passed along if Scrimgeour doesn't even exist? How is Harry going to remember that Xenophilius was wearing the symbol of the Hallows at the wedding if the WEDDING CAN'T EXIST??? And HOW is Voldemort going to get the wand from Dumbledore's tomb if 1. the TOMB Isn't THERE and 2. THE WAND Isn't IN THE TOMB ANYWAY!!! How is Harry meant to remember where the diadem was if he NEVER BLOODY SAW IT!!!! How are they going to use Grimmauld Place and Kreacher, not to mention Dobby if there was never even a whisper about what happened to them???<br /><br />This movie was thoroughly disappointing, and I really think they should... remake it basically!!! Because not only was THIS movie bad, but it's set to ruin the next ones as well. The only slim ray of hope (because hope springs eternal) left for the next movies is that they include what they missed out in HBP at the start of the first seventh one. They've got like 5 hours for the rest of the Harry Potter story so they could fit it in.",0,tt0417741,Harry Potter and the Half-Blood Prince
25,http://www.imdb.com/title/tt0417741/usercomments,unsup_train,"Last night I had gone to the midnight showing of the movie. This morning I wrote a review (below) b/c I wanted to express how disappointed I was. However, I still had tickets to go see it this afternoon. I certainly did not want to sit there for another 2 hours hating it so I had to find a way to like it. I really, really wanted to like this movie. I love HP, afterall! I decided to try another approach, to watch the movie without thinking of the book at all. And I'll be da*ned if it didn't work! I realized that I had spent so much time picking apart what the movie DID NOT have, that I never allowed myself to enjoy what it DID have. Once I did that, and accepted that this movie is merely ""based on"" the book, I was able to enjoy it! Suddenly, the love story did not seem to dominate as much as it did on my first viewing.....Honestly, I never really thought that changing the way I approached the movie would work, but it did. So, if your a really big fan of the books and cd's, and you really want to find some way to enjoy this movie, I suggest you leave all the knowledge you have of the books at home, sit back, and watch! <br /><br />I started reading reviews last week, so I was aware that all the really good stuff in the book wasn't going to be in the movie. Still I was excited and stood in line for almost 3 hours to see this movie. When I left I felt very, very disappointed. I couldn't believe what I watched, this was a joke, right? Sure that other Harry Potter fans felt the same way, I started to read the fan reviews. Now I'm wondering....did I miss something? How is it this movie is getting such rave reviews?? Did anyone not notice all the plot moments that were changed or left out completely? <br /><br />SPOILERS************************************************ <br /><br />I so wanted to see Dumbledore give the Dursley's their due. And how about Harry and Dumbldore going on the journey to view the Marvolos and Voldomorts father? And lets not even talk about the best part of the book, the fight at the castle. I read somewhere that the director did not want to do the fight because of the fight in book 7. I mean really, come on, that's probably the lamest excuse I've ever heard. Ya know, I never even shed a bloody tear when they killed Dumbledore. There was no emotional work up to it, in my opinion, it was really weak. When I read the book, I cried for days! Well, maybe that's why I did not during the movie....I already mourned him :-) I knew their had to be a lot of things that did not make it in the movie, I just assumed it would be the teenage love angst. Especially given the action films this movie is competing against.<br /><br />But then again, it's getting great reviews, so I think I'm part of the minority of people who were really, really hoping to get a Harry Potter movie that would make JK Rowling proud, at least when she cared.<br /><br />The movie was funny, absolutely. But that's all it was, except for the last 30 minutes. The last 30 minutes, like the 5th movie, is the best part, IMO. But, that's not saying much.",0,tt0417741,Harry Potter and the Half-Blood Prince
